商品名称:铜                  ,合约代码:cuall                         ,,,,,,,,,
,非期货公司,非期货公司,540,-1610,非期货公司,非期货公司,1630,540,非期货公司,非期货公司,0,0,
RANK1合约代码:zn1912                        ,,,,,,,,,,
1,0253      ,华泰期货  ,13749,-1228,0103      ,永安期货  ,3141,-307,0009      ,五矿经易  ,4304,-820,
2,0163      ,东证期货  ,6115,-96,0148      ,中信期货  ,2676,-1553,0103      ,永安期货  ,2914,-608,
3,0148      ,中信期货  ,6009,724,0009      ,五矿经易  ,2336,-410,0121      ,格林大华  ,2366,334,
4,0009      ,五矿经易  ,4092,-412,0003      ,建信期货  ,2274,267,0253      ,华泰期货  ,2283,454,
5,0277      ,一德期货  ,3711,-279,0049      ,金瑞期货  ,2202,-613,0096      ,南华期货  ,2195,-127,
6,0081      ,海通期货  ,2745,-571,0277      ,一德期货  ,1665,-532,0148      ,中信期货  ,1869,-222,
7,0077      ,新湖期货  ,2130,-873,0082      ,国投安信  ,1408,93,0095      ,国金期货  ,1619,-37,
8,0082      ,国投安信  ,1975,40,0139      ,中粮期货  ,1258,114,0277      ,一德期货  ,1598,-505,
9,0319      ,西部期货  ,1607,148,0047      ,迈科期货  ,1206,17,0006      ,华鑫期货  ,1381,75,
10,0320      ,大有期货  ,1406,-185,0059      ,瑞达期货  ,1140,-5,0139      ,中粮期货  ,1200,-249,
11,0103      ,永安期货  ,1257,-796,0272      ,银河期货  ,1135,-110,0240      ,广发期货  ,1166,-389,
12,0003      ,建信期货  ,854,-652,0136      ,信达期货  ,970,2,0081      ,海通期货  ,1000,7,
13,0139      ,中粮期货  ,835,206,0169      ,兴业期货  ,951,-45,0058      ,国贸期货  ,991,-37,
14,0308      ,国信期货  ,818,-240,0042      ,光大期货  ,928,31,0272      ,银河期货  ,915,-49,
15,0096      ,南华期货  ,781,53,0096      ,南华期货  ,846,-28,0134      ,大越期货  ,820,-19,
16,0049      ,金瑞期货  ,750,611,0372      ,中银国际  ,761,2,0025      ,铜冠金源  ,636,60,
17,0004      ,国泰君安  ,683,-108,0163      ,东证期货  ,743,-318,0320      ,大有期货  ,606,241,
18,0034      ,方正中期  ,643,-745,0253      ,华泰期货  ,627,-371,0125      ,中大期货  ,585,-59,
19,0116      ,首创期货  ,639,387,0311      ,兴证期货  ,588,-41,0003      ,建信期货  ,544,25,
20,0316      ,东兴期货  ,619,599,0274      ,中辉期货  ,496,-7,0163      ,东证期货  ,473,-83,
合计:zn1912                        ,,,51418,-3417,,,27351,-3814,,,29465,-2008,
RANK1合约代码:zn2001                        ,,,,,,,,,,
1,0253      ,华泰期货  ,44927,-2130,0148      ,中信期货  ,9326,326,0253      ,华泰期货  ,10241,-359,
2,0148      ,中信期货  ,20495,-1655,0308      ,国信期货  ,8182,75,0004      ,国泰君安  ,8440,556,
3,0311      ,兴证期货  ,16768,706,0253      ,华泰期货  ,4645,870,0009      ,五矿经易  ,6137,1467,
4,0163      ,东证期货  ,15375,180,0009      ,五矿经易  ,4445,239,0148      ,中信期货  ,5854,577,
5,0081      ,海通期货  ,15134,270,0272      ,银河期货  ,4097,230,0103      ,永安期货  ,5521,656,
6,0009      ,五矿经易  ,11752,-2187,0277      ,一德期货  ,3924,1272,0163      ,东证期货  ,4887,130,
7,0034      ,方正中期  ,10718,505,0103      ,永安期货  ,3517,-112,0082      ,国投安信  ,3897,-11,
8,0272      ,银河期货  ,7137,104,0047      ,迈科期货  ,3478,36,0081      ,海通期货  ,3892,1075,
9,0088      ,东亚期货  ,6422,434,0141      ,西南期货  ,3028,42,0077      ,新湖期货  ,3380,114,
10,0295      ,美尔雅    ,6220,1093,0088      ,东亚期货  ,2903,3,0311      ,兴证期货  ,3206,208,
11,0385      ,国富期货  ,5490,814,0159      ,倍特期货  ,2741,22,0047      ,迈科期货  ,2430,-301,
12,0096      ,南华期货  ,4112,962,0049      ,金瑞期货  ,2718,109,0034      ,方正中期  ,2395,-63,
13,0004      ,国泰君安  ,3740,-2077,0139      ,中粮期货  ,2609,157,0252      ,混沌天成  ,2281,-8,
14,0137      ,宏源期货  ,3520,197,0034      ,方正中期  ,2591,293,0272      ,银河期货  ,2157,161,
15,0274      ,中辉期货  ,3507,1685,0125      ,中大期货  ,2256,-740,0121      ,格林大华  ,2132,54,
16,0277      ,一德期货  ,3302,937,0095      ,国金期货  ,2236,69,0139      ,中粮期货  ,2130,45,
17,0006      ,华鑫期货  ,3285,986,0096      ,南华期货  ,2158,203,0240      ,广发期货  ,2027,-76,
18,0138      ,先锋期货  ,3156,635,0169      ,兴业期货  ,2113,94,0277      ,一德期货  ,1923,56,
19,0125      ,中大期货  ,3102,-479,0003      ,建信期货  ,1853,-484,0123      ,浙商期货  ,1904,-420,
20,0186      ,徽商期货  ,3096,-1236,0298      ,东方财富  ,1814,-23,0321      ,天风期货  ,1761,-27,
合计:zn2001                        ,,,191258,-256,,,70634,2681,,,76595,3834,
RANK1合约代码:zn2002                        ,,,,,,,,,,
1,0253      ,华泰期货  ,7615,-1291,0148      ,中信期货  ,9076,1314,0009      ,五矿经易  ,5077,-14,
2,0148      ,中信期货  ,6463,1159,0272      ,银河期货  ,3412,56,0123      ,浙商期货  ,3180,60,
3,0163      ,东证期货  ,4906,-1421,0088      ,东亚期货  ,3077,0,0253      ,华泰期货  ,3058,49,
4,0009      ,五矿经易  ,2728,-541,0047      ,迈科期货  ,2948,17,0134      ,大越期货  ,3000,-2,
5,0034      ,方正中期  ,1737,-141,0298      ,东方财富  ,2519,-12,0103      ,永安期货  ,2792,456,
6,0385      ,国富期货  ,1697,458,0003      ,建信期货  ,2428,-596,0004      ,国泰君安  ,2478,574,
7,0308      ,国信期货  ,1612,816,0163      ,东证期货  ,2259,-134,0148      ,中信期货  ,2102,-19,
8,0116      ,首创期货  ,1547,1512,0049      ,金瑞期货  ,2170,56,0277      ,一德期货  ,2079,-60,
9,0274      ,中辉期货  ,1319,585,0095      ,国金期货  ,2005,0,0116      ,首创期货  ,2001,133,
10,0081      ,海通期货  ,1094,-6,0009      ,五矿经易  ,1960,-64,0082      ,国投安信  ,1913,126,
11,0319      ,西部期货  ,1076,-212,0184      ,摩根大通  ,1833,0,0177      ,大地期货  ,1505,4,
12,0004      ,国泰君安  ,997,146,0058      ,国贸期货  ,1714,-530,0298      ,东方财富  ,1242,-134,
13,0298      ,东方财富  ,912,-571,0253      ,华泰期货  ,1580,550,0019      ,宝城期货  ,1174,-45,
14,0006      ,华鑫期货  ,879,671,0277      ,一德期货  ,1504,356,0034      ,方正中期  ,1104,-8,
15,0001      ,招金期货  ,816,650,0034      ,方正中期  ,1319,139,0081      ,海通期货  ,1084,45,
16,0103      ,永安期货  ,789,-203,0081      ,海通期货  ,1213,-85,0139      ,中粮期货  ,1084,40,
17,0013      ,中融汇信  ,771,285,0249      ,先融期货  ,1094,3,0333      ,盛达期货  ,1013,0,
18,0008      ,上海中期  ,655,-432,0096      ,南华期货  ,999,42,0008      ,上海中期  ,940,-28,
19,0048      ,长江期货  ,648,601,0240      ,广发期货  ,675,21,0240      ,广发期货  ,934,-7,
20,0003      ,建信期货  ,637,533,0137      ,宏源期货  ,555,-61,0343      ,中金期货  ,842,6,
合计:zn2002                        ,,,38898,2598,,,44340,1072,,,38602,1176,
RANK1合约代码:zn2003                        ,,,,,,,,,,
1,0034      ,方正中期  ,1522,-61,0095      ,国金期货  ,4365,32,0009      ,五矿经易  ,2301,-6,
2,0148      ,中信期货  ,1243,-200,0034      ,方正中期  ,2187,42,0103      ,永安期货  ,2227,-7,
3,0163      ,东证期货  ,1164,-795,0009      ,五矿经易  ,2128,-93,0298      ,东方财富  ,2223,55,
4,0253      ,华泰期货  ,1147,43,0088      ,东亚期货  ,1075,0,0134      ,大越期货  ,2000,0,
5,0298      ,东方财富  ,835,-207,0029      ,国海良时  ,1010,89,0177      ,大地期货  ,1316,11,
6,0177      ,大地期货  ,649,270,0003      ,建信期货  ,943,210,0011      ,东方期货  ,800,0,
7,0385      ,国富期货  ,614,-234,0298      ,东方财富  ,735,132,0277      ,一德期货  ,756,335,
8,0272      ,银河期货  ,571,-507,0253      ,华泰期货  ,581,67,0272      ,银河期货  ,748,-39,
9,0338      ,广州期货  ,540,-25,0123      ,浙商期货  ,568,27,0253      ,华泰期货  ,718,4,
10,0009      ,五矿经易  ,499,-304,0311      ,兴证期货  ,505,10,0123      ,浙商期货  ,709,3,
11,0319      ,西部期货  ,469,-15,0272      ,银河期货  ,450,46,0019      ,宝城期货  ,580,0,
12,0274      ,中辉期货  ,426,6,0163      ,东证期货  ,418,-75,0002      ,中钢期货  ,389,35,
13,0277      ,一德期货  ,424,380,0081      ,海通期货  ,409,12,0042      ,光大期货  ,363,3,
14,0004      ,国泰君安  ,401,-38,0116      ,首创期货  ,389,140,0148      ,中信期货  ,327,67,
15,0003      ,建信期货  ,388,139,0082      ,国投安信  ,248,6,0034      ,方正中期  ,279,138,
16,0081      ,海通期货  ,290,-58,0316      ,东兴期货  ,180,40,0163      ,东证期货  ,240,-25,
17,0288      ,平安期货  ,239,42,0320      ,大有期货  ,144,0,0240      ,广发期货  ,222,-5,
18,0096      ,南华期货  ,157,25,0148      ,中信期货  ,138,50,0137      ,宏源期货  ,218,62,
19,0116      ,首创期货  ,141,129,0137      ,宏源期货  ,122,5,0338      ,广州期货  ,180,20,
20,0137      ,宏源期货  ,139,-217,0049      ,金瑞期货  ,108,2,0081      ,海通期货  ,167,58,
合计:zn2003                        ,,,11858,-1627,,,16703,742,,,16763,709,
商品名称:铅                  ,合约代码:pball                         ,,,,,,,,,
,期货公司  ,期货公司  ,80766,-37858,期货公司  ,期货公司  ,57665,-287,期货公司  ,期货公司  ,57665,-287,
商品名称:铅                  ,合约代码:pball                         ,,,,,,,,,
,非期货公司,非期货公司,0,0,非期货公司,非期货公司,0,0,非期货公司,非期货公司,0,0,
RANK1合约代码:pb1912                        ,,,,,,,,,,
1,0081      ,海通期货  ,1417,-1187,0081      ,海通期货  ,1534,-93,0049      ,金瑞期货  ,1174,33,
2,0009      ,五矿经易  ,1367,-595,0034      ,方正中期  ,1331,209,0274      ,中辉期货  ,999,1,
3,0034      ,方正中期  ,906,-1027,0148      ,中信期货  ,1015,-33,0003      ,建信期货  ,834,-18,
4,0148      ,中信期货  ,876,-1609,0003      ,建信期货  ,761,-80,0148      ,中信期货  ,645,-595,
5,0004      ,国泰君安  ,767,-884,0272      ,银河期货  ,721,-169,0009      ,五矿经易  ,610,-29,
6,0116      ,首创期货  ,635,217,0096      ,南华期货  ,626,0,0077      ,新湖期货  ,601,-3,
7,0082      ,国投安信  ,501,-99,0082      ,国投安信  ,518,-182,0240      ,广发期货  ,469,6,
8,0163      ,东证期货  ,445,-179,0069      ,申万期货  ,516,30,0069      ,申万期货  ,462,-41,
9,0328      ,天富期货  ,430,-490,0059      ,瑞达期货  ,490,-183,0025      ,铜冠金源  ,429,-2,
10,0253      ,华泰期货  ,401,-580,0009      ,五矿经易  ,432,-48,0253      ,华泰期货  ,397,-23,
11,0272      ,银河期货  ,381,-17,0029      ,国海良时  ,403,0,0116      ,首创期货  ,390,229,
12,0319      ,西部期货  ,362,-534,0049      ,金瑞期货  ,379,-2,0103      ,永安期货  ,366,-26,
13,0271      ,渤海期货  ,332,330,0125      ,中大期货  ,310,0,0139      ,中粮期货  ,338,-75,
14,0238      ,安粮期货  ,308,48,0253      ,华泰期货  ,257,-8,0296      ,和融期货  ,297,-3,
15,0003      ,建信期货  ,264,-67,0178      ,弘业期货  ,253,-57,0058      ,国贸期货  ,291,-1,
16,0311      ,兴证期货  ,205,-564,0277      ,一德期货  ,243,47,0163      ,东证期货  ,284,-50,
17,0059      ,瑞达期货  ,185,114,0275      ,鲁证期货  ,202,0,0034      ,方正中期  ,238,-77,
18,0137      ,宏源期货  ,185,-89,0067      ,中财期货  ,198,18,0272      ,银河期货  ,234,-8,
19,0288      ,平安期货  ,173,29,0103      ,永安期货  ,135,-96,0257      ,华西期货  ,231,5,
20,0308      ,国信期货  ,172,-122,0240      ,广发期货  ,122,-21,0096      ,南华期货  ,202,-45,
合计:pb1912                        ,,,10312,-7305,,,10446,-668,,,9491,-722,
RANK1合约代码:pb2001                        ,,,,,,,,,,
1,0081      ,海通期货  ,11900,-4103,0009      ,五矿经易  ,3589,426,0148      ,中信期货  ,4238,443,
2,0148      ,中信期货  ,3508,-4650,0148      ,中信期货  ,3490,171,0081      ,海通期货  ,2622,243,
3,0163      ,东证期货  ,3081,-349,0272      ,银河期货  ,1488,207,0034      ,方正中期  ,2187,193,
4,0034      ,方正中期  ,2780,-1376,0081      ,海通期货  ,1124,-3269,0096      ,南华期货  ,2172,-52,
5,0009      ,五矿经易  ,2315,-230,0184      ,摩根大通  ,1079,0,0253      ,华泰期货  ,2158,43,
6,0311      ,兴证期货  ,2063,-1099,0004      ,国泰君安  ,1059,53,0103      ,永安期货  ,1960,-145,
7,0259      ,华闻期货  ,1803,-1430,0141      ,西南期货  ,1007,214,0372      ,中银国际  ,1691,-10,
8,0096      ,南华期货  ,1496,-1311,0275      ,鲁证期货  ,888,379,0311      ,兴证期货  ,1680,74,
9,0116      ,首创期货  ,1477,364,0259      ,华闻期货  ,874,141,0116      ,首创期货  ,1110,338,
10,0141      ,西南期货  ,1350,-484,0277      ,一德期货  ,814,93,0004      ,国泰君安  ,1098,5,
11,0253      ,华泰期货  ,1214,-584,0331      ,广金期货  ,810,261,0275      ,鲁证期货  ,837,-3,
12,0308      ,国信期货  ,1171,-233,0253      ,华泰期货  ,804,-47,0163      ,东证期货  ,785,-89,
13,0082      ,国投安信  ,1025,-352,0323      ,东吴期货  ,784,47,0059      ,瑞达期货  ,783,13,
14,0272      ,银河期货  ,989,-620,0163      ,东证期货  ,770,-360,0049      ,金瑞期货  ,713,29,
15,0295      ,美尔雅    ,928,-438,0178      ,弘业期货  ,770,207,0308      ,国信期货  ,708,5,
16,0049      ,金瑞期货  ,878,-870,0240      ,广发期货  ,764,81,0082      ,国投安信  ,616,13,
17,0025      ,铜冠金源  ,872,-356,0116      ,首创期货  ,746,177,0137      ,宏源期货  ,609,39,
18,0275      ,鲁证期货  ,846,-143,0096      ,南华期货  ,647,160,0288      ,平安期货  ,575,115,
19,0004      ,国泰君安  ,798,-365,0047      ,迈科期货  ,639,5,0069      ,申万期货  ,517,22,
20,0186      ,徽商期货  ,794,-146,0139      ,中粮期货  ,636,179,0295      ,美尔雅    ,421,-4,
合计:pb2001                        ,,,41288,-18775,,,22782,-875,,,27480,1272,
商品名称:镍                  ,合约代码:niall                         ,,,,,,,,,
,期货公司  ,期货公司  ,1631514,-194303,期货公司  ,期货公司  ,403010,8363,期货公司  ,期货公司  ,402293,8913,
商品名称:镍                  ,合约代码:niall                         ,,,,,,,,,
,非期货公司,非期货公司,550,-2495,非期货公司,非期货公司,2340,60,非期货公司,非期货公司,3057,-490,
RANK1合约代码:ni1912                        ,,,,,,,,,,
1,0253      ,华泰期货  ,7964,-4355,0169      ,兴业期货  ,4055,2,0049      ,金瑞期货  ,2263,23,
2,0148      ,中信期货  ,7491,-641,0004      ,国泰君安  ,2207,-116,0004      ,国泰君安  ,2166,-363,
3,0081      ,海通期货  ,4421,-451,0240      ,广发期货  ,2163,-21,0003      ,建信期货  ,1903,-182,
4,0163      ,东证期货  ,3775,-1134,0047      ,迈科期货  ,1949,-6,0081      ,海通期货  ,1632,-231,
5,0082      ,国投安信  ,3067,999,0081      ,海通期货  ,1782,-206,0103      ,永安期货  ,1461,77,
6,0042      ,光大期货  ,2728,1003,0148      ,中信期货  ,1695,-1115,0009      ,五矿经易  ,1412,-22,
7,0240      ,广发期货  ,2180,1470,0049      ,金瑞期货  ,1475,-29,0177      ,大地期货  ,1321,-11,
8,0319      ,西部期货  ,2121,-577,0272      ,银河期货  ,1431,-442,0082      ,国投安信  ,1269,752,
9,0308      ,国信期货  ,2056,38,0253      ,华泰期货  ,1385,-57,0253      ,华泰期货  ,1251,-1,
10,0009      ,五矿经易  ,1985,-699,0261      ,长城期货  ,1302,1,0240      ,广发期货  ,1242,-1329,
11,0272      ,银河期货  ,1826,489,0077      ,新湖期货  ,1225,-30,0148      ,中信期货  ,1197,-906,
12,0103      ,永安期货  ,1708,700,0009      ,五矿经易  ,1214,243,0163      ,东证期货  ,922,-72,
13,0034      ,方正中期  ,1600,581,0372      ,中银国际  ,735,-4,0096      ,南华期货  ,909,-89,
14,0069      ,申万期货  ,1554,390,0161      ,招商期货  ,713,7,0059      ,瑞达期货  ,895,-47,
15,0004      ,国泰君安  ,1391,-831,0034      ,方正中期  ,704,-435,0259      ,华闻期货  ,651,-393,
16,0276      ,华联期货  ,1150,957,0316      ,东兴期货  ,610,9,0277      ,一德期货  ,618,410,
17,0047      ,迈科期货  ,1141,46,0276      ,华联期货  ,596,-1014,0034      ,方正中期  ,611,283,
18,0299      ,华安期货  ,1026,69,0003      ,建信期货  ,584,-125,0272      ,银河期货  ,589,-48,
19,0320      ,大有期货  ,923,-334,0136      ,信达期货  ,537,-398,0271      ,渤海期货  ,554,-33,
20,0007      ,东海期货  ,919,727,0103      ,永安期货  ,435,-43,0123      ,浙商期货  ,536,-141,
合计:ni1912                        ,,,51026,-1553,,,26797,-3779,,,23402,-2323,
RANK1合约代码:ni2001                        ,,,,,,,,,,
1,0253      ,华泰期货  ,24119,-5519,0148      ,中信期货  ,13698,-3203,0103      ,永安期货  ,10290,-1170,
2,0148      ,中信期货  ,20170,-7657,0042      ,光大期货  ,7504,37,0003      ,建信期货  ,8092,-108,
3,0163      ,东证期货  ,11091,-3276,0096      ,南华期货  ,6013,-1261,0123      ,浙商期货  ,6093,-319,
4,0009      ,五矿经易  ,10196,488,0116      ,首创期货  ,5862,-113,0081      ,海通期货  ,4800,479,
5,0081      ,海通期货  ,8661,-1484,0003      ,建信期货  ,5238,460,0148      ,中信期货  ,4499,-391,
6,0082      ,国投安信  ,6092,-240,0272      ,银河期货  ,4581,-124,0009      ,五矿经易  ,3680,1608,
7,0308      ,国信期货  ,5852,-87,0169      ,兴业期货  ,3912,118,0059      ,瑞达期货  ,3173,-186,
8,0319      ,西部期货  ,4483,-3552,0009      ,五矿经易  ,2658,-10,0240      ,广发期货  ,2998,-198,
9,0259      ,华闻期货  ,3477,-1401,0316      ,东兴期货  ,2321,9,0034      ,方正中期  ,2919,-7,
10,0004      ,国泰君安  ,3232,-3040,0049      ,金瑞期货  ,2221,339,0042      ,光大期货  ,2629,349,
11,0275      ,鲁证期货  ,3094,13,0184      ,摩根大通  ,2191,-442,0004      ,国泰君安  ,2600,219,
12,0042      ,光大期货  ,3002,-4716,0088      ,东亚期货  ,2173,7,0082      ,国投安信  ,2558,82,
13,0272      ,银河期货  ,2942,-1737,0259      ,华闻期货  ,2056,1903,0019      ,宝城期货  ,2529,181,
14,0103      ,永安期货  ,2389,-2497,0121      ,格林大华  ,2001,16,0177      ,大地期货  ,2230,-9,
15,0096      ,南华期货  ,2298,1250,0240      ,广发期货  ,1934,399,0139      ,中粮期货  ,2223,-2,
16,0049      ,金瑞期货  ,2256,589,0069      ,申万期货  ,1881,87,0253      ,华泰期货  ,2187,769,
17,0034      ,方正中期  ,2029,-1287,0320      ,大有期货  ,1673,-554,0002      ,中钢期货  ,1864,-93,
18,0249      ,先融期货  ,1940,1498,0047      ,迈科期货  ,1572,8,0238      ,安粮期货  ,1672,-2,
19,0240      ,广发期货  ,1823,-182,0163      ,东证期货  ,1484,-395,0272      ,银河期货  ,1614,-438,
20,0186      ,徽商期货  ,1760,-883,0275      ,鲁证期货  ,1400,-178,0316      ,东兴期货  ,1510,2,
合计:ni2001                        ,,,120906,-33720,,,72373,-2897,,,70160,766,
RANK1合约代码:ni2002                        ,,,,,,,,,,
1,0148      ,中信期货  ,128502,6443,0148      ,中信期货  ,8884,2916,0148      ,中信期货  ,18299,4318,
2,0253      ,华泰期货  ,126652,-7057,0240      ,广发期货  ,7004,-353,0059      ,瑞达期货  ,8627,773,
3,0311      ,兴证期货  ,66500,10983,0003      ,建信期货  ,6793,167,0081      ,海通期货  ,8223,2940,
4,0034      ,方正中期  ,57095,-3777,0081      ,海通期货  ,6597,-1169,0058      ,国贸期货  ,8032,-12,
5,0004      ,国泰君安  ,54939,-2152,0139      ,中粮期货  ,6455,66,0103      ,永安期货  ,5576,-1366,
6,0082      ,国投安信  ,48523,5114,0004      ,国泰君安  ,6224,927,0123      ,浙商期货  ,5549,-218,
7,0186      ,徽商期货  ,41381,40,0008      ,上海中期  ,5277,441,0082      ,国投安信  ,5324,102,
8,0081      ,海通期货  ,40963,-14911,0308      ,国信期货  ,5056,2181,0134      ,大越期货  ,5174,53,
9,0163      ,东证期货  ,40758,-6702,0096      ,南华期货  ,4798,205,0253      ,华泰期货  ,4925,503,
10,0272      ,银河期货  ,32253,-4555,0009      ,五矿经易  ,4044,-113,0272      ,银河期货  ,4268,366,
11,0299      ,华安期货  ,30250,-1653,0103      ,永安期货  ,4044,311,0003      ,建信期货  ,3813,371,
12,0042      ,光大期货  ,22347,556,0272      ,银河期货  ,3835,401,0177      ,大地期货  ,3433,9,
13,0240      ,广发期货  ,22159,975,0163      ,东证期货  ,3604,1186,0034      ,方正中期  ,3256,422,
14,0295      ,美尔雅    ,20141,-6528,0069      ,申万期货  ,3303,-9,0136      ,信达期货  ,3200,1546,
15,0308      ,国信期货  ,19120,2090,0059      ,瑞达期货  ,3222,-1546,0240      ,广发期货  ,3080,108,
16,0009      ,五矿经易  ,18544,-879,0082      ,国投安信  ,3152,713,0385      ,国富期货  ,2632,-11,
17,0259      ,华闻期货  ,17542,-1154,0049      ,金瑞期货  ,3074,153,0052      ,山金期货  ,2490,-181,
18,0298      ,东方财富  ,17124,-533,0077      ,新湖期货  ,2883,0,0259      ,华闻期货  ,2401,2096,
19,0086      ,东航期货  ,14710,-1063,0169      ,兴业期货  ,2617,31,0311      ,兴证期货  ,2383,1058,
20,0274      ,中辉期货  ,14504,-956,0047      ,迈科期货  ,2593,52,0009      ,五矿经易  ,2101,159,
